id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Label
149,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,61294,142.251.43.174,00:00:5e:00:01:d2,00:00:5e,443,17,4,0,0,1779780240594,1779780263636,23042,158,42523,1779780240594,1779780253223,12629,75,18335,1779780240632,1779780263636,23004,83,24188,68,269.1329113924051,382.17072092070265,1296,71,244.46666666666655,405.756228685546,1292,68,291.4216867469881,360.5629785143908,1296,0,146.76433121019102,760.404144738156,9476,0,170.66216216216213,159.79912707658667,847,0,280.5365853658536,1041.5926930192816,9476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,signaler-pa.youtube.com,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,0
150,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,62768,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,17,4,0,0,1779780253354,1779780253356,2,2,304,1779780253354,1779780253354,0,1,87,1779780253356,1779780253356,0,1,217,87,152.0,91.92388155425118,217,87,87.0,0.0,87,217,217.0,0.0,217,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,browser.events.data.msn.com,,,,,0
151,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,64243,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,17,4,0,0,1779780253355,1779780253359,4,2,444,1779780253355,1779780253355,0,1,69,1779780253359,1779780253359,0,1,375,69,222.0,216.3746750430836,375,69,69.0,0.0,69,375,375.0,0.0,375,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,c.msn.com,,,,,0
152,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,60123,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,17,4,0,0,1779780253474,1779780253476,2,2,326,1779780253474,1779780253474,0,1,74,1779780253476,1779780253476,0,1,252,74,163.0,125.86500705120544,252,74,74.0,0.0,74,252,252.0,0.0,252,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,assets.msn.com,,,,,0
153,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,55274,23.53.243.36,00:00:5e:00:01:d2,00:00:5e,443,6,4,0,0,1779780253486,1779780265063,11577,2554,3193805,1779780253486,1779780265063,11577,102,6118,1779780253529,1779780265063,11534,2452,3187687,54,1250.5109631949897,250.58954865093432,1304,54,59.98039215686274,60.29908630937689,663,54,1300.0354812398043,61.80910555600743,1304,0,4.534665099882489,210.4734802449419,10634,0,114.62376237623754,1061.5667652247328,10677,0,4.705834353325194,215.71404816123945,10679,0,0,0,0,2554,145,0,0,0,0,0,0,102,1,0,0,0,0,0,0,2452,144,0,0,TLS,Web,0,1,,,,,,0
154,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,59138,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,17,4,0,0,1779780253543,1779780253545,2,2,349,1779780253543,1779780253543,0,1,72,1779780253545,1779780253545,0,1,277,72,174.5,144.95689014324225,277,72,72.0,0.0,72,277,277.0,0.0,277,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft365,Network,0,6,www.bing.com,,,,,0
155,0,fe80::aa68:15e8:5759:b088,6c:94:66:c3:d8:72,6c:94:66,0,ff02::1,e4:0d:36:74:e0:55,e4:0d:36,0,58,6,0,0,1779780257242,1779780257242,0,1,90,1779780257242,1779780257242,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,,0
156,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,56909,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,6,4,0,0,1779780257539,1779780257551,12,11,726,1779780257539,1779780257551,12,6,382,1779780257544,1779780257551,7,5,344,54,66.0,21.18490028298458,116,54,63.66666666666666,17.45470328211473,98,54,68.8,26.892378102354577,116,0,1.2,1.6865480854231356,5,0,2.4,1.949358868961793,5,0,1.75,1.5,3,2,0,0,0,10,3,0,2,1,0,0,0,5,2,0,1,1,0,0,0,5,1,0,1,DNS,Network,1,1,,,,,,0
157,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,44019,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,6,4,0,0,1779780257904,1779780257917,13,11,738,1779780257904,1779780257917,13,6,371,1779780257906,1779780257917,11,5,367,54,67.0909090909091,25.924716181491924,139,54,61.83333333333333,13.182058514005568,87,54,73.4,37.037818510274064,139,0,1.3,1.9465068427541912,6,0,2.6,2.8809720581775866,7,0,2.75,3.4034296427770228,7,2,0,0,0,10,3,0,2,1,0,0,0,5,2,0,1,1,0,0,0,5,1,0,1,DNS,Network,1,1,,,,,,0
158,0,172.27.55.101,e4:0d:36:74:e0:55,e4:0d:36,61398,172.30.4.170,00:00:5e:00:01:d2,00:00:5e,53,17,4,0,0,1779780259086,1779780259088,2,2,235,1779780259086,1779780259086,0,1,85,1779780259088,1779780259088,0,1,150,85,117.5,45.96194077712559,150,85,85.0,0.0,85,150,150.0,0.0,150,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Spotify,Network,0,6,gae2-spclient.spotify.com,,,,,0
